Batch,M,N,K,PrecisionM,PrecisionA,Tensorcore,Iterations
128,64,8,512,fp32,fp32,False,100000
8,8,1024,32,fp32,fp32,False,300000
32,4,32,512,fp32,fp32,False,300000
32,16,16,1024,fp32,fp32,False,300000
64,1024,512,512,fp32,fp32,False,3953
128,512,512,256,fp32,fp32,False,7791
1,128,3072,1024,fp32,fp32,False,100000
8,8,256,128,fp32,fp32,False,300000
8,16,64,128,fp32,fp32,False,300000
32,64,1024,256,fp32,fp32,False,100000
4,128,64,32768,fp32,fp32,False,59615
1,16,512,8192,fp32,fp32,False,100000
1,8192,1,2048,fp32,fp32,False,100000
16,512,256,512,fp32,fp32,False,59615
64,128,1024,8,fp32,fp32,False,100000
4,512,1,8192,fp32,fp32,False,100000
8,4,256,128,fp32,fp32,False,300000
16,64,2048,8192,fp32,fp32,False,3953
32,8,512,256,fp32,fp32,False,100000
4,4,128,32768,fp32,fp32,False,100000
8,4,1024,32,fp32,fp32,False,300000
16,4,8,512,fp32,fp32,False,300000
128,64,1024,256,fp32,fp32,False,30253
16,128,16,256,fp32,fp32,False,300000
32,4,256,32,fp32,fp32,False,300000
16,512,16,512,fp32,fp32,False,100000
64,16,512,2048,fp32,fp32,False,59615
32,512,1024,256,fp32,fp32,False,15352
32,64,512,16,fp32,fp32,False,100000
256,16,128,8192,fp32,fp32,False,15352
8,128,256,128,fp32,fp32,False,100000
16,1,8192,2048,fp32,fp32,False,100000
4,64,128,2048,fp32,fp32,False,100000
64,64,1024,256,fp32,fp32,False,59615
16,1024,512,128,fp32,fp32,False,59615
1,2048,384,128,fp32,fp32,False,100000
1,16,8192,128,fp32,fp32,False,100000
16,128,512,4,fp32,fp32,False,300000
64,16,32,256,fp32,fp32,False,300000
64,8,4,128,fp32,fp32,False,300000
16,4,64,1024,fp32,fp32,False,300000
16,16,1024,512,fp32,fp32,False,100000
8,32,256,64,fp32,fp32,False,300000
64,128,256,256,fp32,fp32,False,100000
4,32768,64,512,fp32,fp32,False,15352
256,16,512,8192,fp32,fp32,False,3953
16,1024,512,512,fp32,fp32,False,15352
1,128,384,128,fp32,fp32,False,300000
64,64,1024,512,fp32,fp32,False,30253
64,8,128,64,fp32,fp32,False,300000
8,16,256,64,fp32,fp32,False,300000
64,2048,512,1024,fp32,fp32,False,1018
128,32,1024,512,fp32,fp32,False,30253
1,128,64,32768,fp32,fp32,False,100000
8,16,256,1024,fp32,fp32,False,100000
8,256,128,512,fp32,fp32,False,100000
1,2048,256,256,fp32,fp32,False,100000
8,2048,128,512,fp32,fp32,False,59615
128,32,512,4,fp32,fp32,False,300000
64,1024,256,128,fp32,fp32,False,30253
8,8,128,512,fp32,fp32,False,300000
128,2048,256,1024,fp32,fp32,False,1018
128,32,512,256,fp32,fp32,False,100000
64,64,512,4,fp32,fp32,False,300000
128,512,128,2048,fp32,fp32,False,3953
4,128,16,2048,fp32,fp32,False,100000
64,32,256,512,fp32,fp32,False,100000
64,2048,512,256,fp32,fp32,False,3953
16,8,4,256,fp32,fp32,False,300000
64,16,8192,128,fp32,fp32,False,59615
64,8,1024,4,fp32,fp32,False,300000
64,8,256,256,fp32,fp32,False,100000
32,64,64,512,fp32,fp32,False,100000
8,2048,1024,1024,fp32,fp32,False,3953
32,512,512,256,fp32,fp32,False,30253
64,2048,1024,256,fp32,fp32,False,2006
16,8,8,512,fp32,fp32,False,300000
16,16,1024,256,fp32,fp32,False,100000
128,8,1024,32,fp32,fp32,False,100000
8,64,8,512,fp32,fp32,False,300000
128,2048,128,256,fp32,fp32,False,7791
256,64,128,128,fp32,fp32,False,100000
128,2048,2048,16,fp32,fp32,False,7791
256,128,1,512,fp32,fp32,False,100000
128,64,256,512,fp32,fp32,False,59615
64,256,128,256,fp32,fp32,False,100000
16,64,128,8192,fp32,fp32,False,59615
8,128,256,32,fp32,fp32,False,300000
64,128,1,8192,fp32,fp32,False,100000
64,2048,1024,512,fp32,fp32,False,1018
32,32,256,32,fp32,fp32,False,300000
128,4,256,128,fp32,fp32,False,100000
64,32,512,32,fp32,fp32,False,100000
8,1024,256,512,fp32,fp32,False,59615
4,2048,4,8192,fp32,fp32,False,100000
1,32768,4,32768,fp32,fp32,False,15352
4,16,2048,2048,fp32,fp32,False,100000
32,256,2048,256,fp32,fp32,False,15352
8,2048,128,2048,fp32,fp32,False,15352
32,64,128,1024,fp32,fp32,False,100000
8,16,128,32,fp32,fp32,False,300000
16,128,32,1024,fp32,fp32,False,100000
16,128,128,8,fp32,fp32,False,300000
64,4,128,8192,fp32,fp32,False,100000
32,16,4,512,fp32,fp32,False,300000
8,128,256,512,fp32,fp32,False,100000
256,2048,64,2048,fp32,fp32,False,1018
64,8,16,128,fp32,fp32,False,300000
16,1,2048,32768,fp32,fp32,False,59615
16,256,256,2048,fp32,fp32,False,30253
8,1024,512,2048,fp32,fp32,False,7791
32,8,512,16,fp32,fp32,False,300000
32,8,8,256,fp32,fp32,False,300000
8,16,32,512,fp32,fp32,False,300000
256,512,1,2048,fp32,fp32,False,100000
16,128,512,8,fp32,fp32,False,300000
32,32,32,128,fp32,fp32,False,300000
